doc_id,title,mainText,veracity
97,Video: ‘Rude’ CNN Reporter Asks Trump Why He’s Taking Time Off To Open A Hotel,"Gambia Joins South Africa and Burundi in Exodus from International Criminal Court AFP, ober 26, 2016 Gambia has announced its withdrawal from the International Criminal Court ICC, accusing the Hague-based tribunal of the “persecution and humiliation of people of colour, especially Africans”. The announcement late Tuesday comes after similar decisions this month by South Africa and Burundi to abandon the troubled institution, set up to try the world’s worst crimes. Information Minister Sheriff Bojang said in an announcement on state television that the court had been used “for the persecution of Africans and especially their leaders” while ignoring crimes committed by the West. He singled out the case of former British prime minister Tony Blair, who the ICC decided not to indict over the Iraq war. {snip} The withdrawal, he said, “is warranted by the fact that the ICC, despite being called International Criminal Court, is in fact an International Caucasian Court for the persecution and humiliation of people of colour, especially Africans”. The ICC, set up in 2002, is often accused of bias against Africa and has also struggled with a lack of cooperation, including from the United States, which has signed the court’s treaty but never ratified it. Gambia has been trying without success to use the court to punish the European Union for deaths of thousands of African migrants trying to reach its shores. {snip} South Africa’s decision followed a dispute last year when Sudanese President Omar al-Bashir visited the country despite being the subject of an ICC arrest warrant over alleged war crimes. Earlier this month, Burundi said it would leave the court, while Namibia and Kenya have also raised the possibility. {snip}",False
98,Democrats Plan To Burn Down U.S. If Trump Elected,"Gambia Joins South Africa and Burundi in E... We welcome comments that add information or perspective, and we encourage polite debate. If you log in with a social media account, your comment should appear immediately. If you prefer to remain anonymous, you may comment as a guest, using a name and an e-mail address of convenience. Your comment will be moderated. Commentary",False
99,"Bernie Promises To Keep Fighting, Hold Clinton Accountable After She’s Elected (VIDEO)","Russia Unveils Update of Advanced Nuclear Weapon 10/26/2016 EPOCH TIMES Russia has unveiled a new nuclear missile that “is capable of wiping out parts of the earth the size of Texas or France.” Reports say that the RS-28 missile, dubbed the “Satan 2,” was unveiled this week, with the first image of the weapon being released to the public by designers at the Makeyev Rocket Design Bureau . It’s also known as “Sarmat” in Russian. The report comes as Moscow has been flexing its military muscle amid tensions with the United States over the war in Syria and lingering fallout from the invasion of Crimea in Ukraine. NATO, meanwhile, has been shoring up its defenses in countries near Russia’s border amid concerns about its military direction. “The prospective strategic missile system is being developed in order to assuredly and effectively fulfill objectives of nuclear deterrent by Russia’s strategic forces,” according to a statement from V. Degtar and Y. Kaverin, listed as the bomb’s chief designer and leading designer, respectively, reported RT , a Russian government-funded news site. Earlier this year, the Kremlin-aligned Sputnik News website said the missile could “wipe out” portions of the earth the “size of Texas or France.” The RS-28 will replace the R-36, which was called the “SS-18 Satan” by NATO when it was introduced in the 1970s. Robert Kelley, a former nuclear weapons expert at the U.S. Department of Energy, told NBC News that the new missile most likely had an upgrade in the device’s electronics, rather than an increase in its explosive payload or range. “The range of the missiles will be about the same, the explosive destructive power will be about the same [but] the reliability, flexibility and confidence [in the warheads’ ability to hit their targets] will go way up,” said Kelley. He noted: “Your iPhone can do thousands of more things today than in the 1970s when these systems were first deployed. Many of the clunky electronic circuits of that era no longer exist and no one knows how to make them anymore.” The RS-28 weighs about 100 tons, and it features a large, 10-ton nuclear payload capacity. The missile is expected to enter service in 2018.",False
100,"Samantha Bee: Who Gives A F**K About Trump, The ‘Dauphin Of Breitbartistan’ (VIDEO)",Russia Unveils Update of Advanced Nuclear Weapon 10/26/2016 EPOCH TIMES Russia has unveiled a new nuclear missile that “is capable of wiping out parts of the earth the size of T ... Biden: I’d Take on Trump Behind Gym 10/26/2016 ANOTHER DAY IN THE EMPIRE Just when you thought this election cycle couldn’t get any more slimy and absurd. Enter ... Scientists About To Pour $100 Million Into Looking For Aliens Around Weird Star 10/26/2016 THE DAILY CALLER Astronomers are about to pour $100 million into investigating a star that may be surrounded by a lar ... AMTV Archives,False
101,Comment on Corporate Democratic Party Think Tank ‘Third Way’ Exposed by Dear Centrists: The Left Has Something to Say Whether You Like It or Not,"Scientists About To Pour $100 Million Into Looking For Aliens Around Weird Star 10/26/2016 THE DAILY CALLER Astronomers are about to pour $100 million into investigating a star that may be surrounded by a large structure built by an alien civilization. Researchers at the University of California, Berkeley’s Breakthrough Listen project of the Search for Extraterrestrial Intelligence SETI are turning the program’s $100 million budget into investigating the star’s unique behavior. “Everyone, every SETI program telescope, I mean every astronomer that has any kind of telescope in any wavelength that can see Tabby’s star has looked at it,” Dr. Andrew Siemion, director of the Berkeley SETI Research Center, said in a press statement . “It’s been looked at with Hubble, it’s been looked at with Keck, it’s been looked at in the infrared and radio and high energy, and every possible thing you can imagine, including a whole range of SETI experiments. Nothing has been found.” Researchers will repeatedly scan the star for eight hours per night over the next two months to examine its extremely unusually dimming behavior. The star randomly dims by as much as 22 percent of its output at extremely irregular intervals. This is consistent with large orbiting masses, much larger than planets, blocking out some of the star’s light when they pass in front of it. All the natural forms of large masses which could cause KIC 8462852’s dimming aren’t consistent with the star’s age . Scientists found the first possible evidence of this extraterrestrial civilization around KIC 8462852 last ober , when astronomers with Yale University and other top schools published a study that used NASA’s Kepler Space Telescope. So far, astronomers haven’t found a single naturalistic explanation for the star’s exceedingly unusual dimming, which explains the extremely unusual behavior of the star. Astronomers have examined 500 other stars in the vicinity of KIC 8462852, and seen nothing else like it. The dense formations near KIC 8462852 are similar to “Dyson Spheres,” hypothetical, are energy-harvesting “megastuctures” theoretical aliens could hypothetically build by rearranging the solar system. Scientists have pondered the existence of Dyson Spheres since the 1960s, thinking they could be a potential solution to energy problems faced by an extremely old civilization. SETI scientists have long argued humans could detect distant alien civilizations by looking for technological artifacts like Dyson Spheres orbiting other stars. “We spent a long time trying to convince ourselves this wasn’t real. We just weren’t able to,” Ben Montet, a Caltech astronomer who co-authored research on the star, told Gizmodo . “None of the considered phenomena can alone explain the observations.” The best naturalistic explanation favored by astronomers, involves a huge mass of comets erratically orbiting the star and creating enough dust to dim the light, but a January analysis of the star’s history renders that hypothesis implausible, since the unprecedented dimming has continued for over a century. In order to dim for such a long time period, the star would need to have millions of times more dust and comets orbiting it than is the case. Astronomers estimate that the dimming would require roughly 648,000 giant comets of 200 kilometers in diameter, all aligned to pass in front of the star. The chances of such a formation render it essentially impossible, and there is currently no remotely plausible scientific explanation for what is going on with KIC 8462852. Astronomers have previously frequently misjudge abnormal stellar occurrences and, usually, the abnormalities are simply a new phenomenon. A graduate student in astronomy, found an usual pulsing radio signal so predictable it seemed to be a sign of intelligent life in 1967. The astronomers even nicknamed the signal LGM-1, for “little green men,” and believed they had detected a signal from an extraterrestrial civilization , but it turned out to be the first pulsar.",False
102,Another Trump Surrogate Admits Trump Won’t Build That Effing Wall (VIDEO),"Britain, U.S. sending planes, troops to deter Russia in the east 10/26/2016 REUTERS Britain said on Wednesday it will send fighter jets to Romania next year and the United States promised troops, tanks and artillery to Poland in NATO’s biggest military build-up on Russia’s borders since the Cold War. Germany, Canada and other NATO allies also pledged forces at a defense ministers meeting in Brussels on the same day two Russian warships armed with cruise missiles entered the Baltic Sea between Sweden and Denmark, underscoring East-West tensions. In Madrid, the foreign ministry said Russia had withdrawn a request to refuel three warships in Spain’s North African enclave of Ceuta after NATO allies said they could be used to target civilians in Syria. The ships were part of an eight-ship carrier battle group – including Russia’s sole aircraft carrier Admiral Kuznetsov – that is expected to join around 10 other Russian vessels already off the Syrian coast, diplomats said. NATO Secretary-General Jens Stoltenberg said the troop contributions to a new 4,000-strong force in the Baltics and eastern Europe were a measured response to what the alliance believes are some 330,000 Russian troops stationed on Russia’s western flank near Moscow. “This month alone, Russia has deployed nuclear-capable Iskander missiles to Kaliningrad and suspended a weapons-grade plutonium agreement with the United States,” Stoltenberg said, also accusing Russia of continued support for rebels in Ukraine. Those ballistic missiles can hit targets across Poland and the Baltics, although NATO officials declined to say if Russia had moved nuclear warheads to Kaliningrad. NATO’s aim is to make good on a July promise by NATO leaders to deter Russia in Europe’s ex-Soviet states, after Moscow orchestrated the annexation of the Crimea peninsula in 2014. NATO’s plan is to set up four battle groups with a total of some 4,000 troops from early next year, backed by a 40,000-strong rapid-reaction force, and if need be, follow-on forces. As part of that, U.S. Secretary of Defense Ash Carter announced a “battle-ready battalion task force” of about 900 soldiers would be sent to eastern Poland, as well as another, separate force equipped with tanks and other heavy equipment to move across eastern Europe. “It’s a major sign of the U.S. commitment to strengthening deterrence here,” Carter said. Britain’s Defence Secretary Michael Fallon said Britain would send an 800-strong battalion to Estonia, supported by French and Danish troops, starting from May. The United States wants its troops in position by June. London is also sending Typhoon fighter aircraft to Romania to patrol around the Black Sea, partly in support of Turkey. “Although we are leaving the European Union, we will be doing more to help secure the eastern and southern flanks of NATO,” Fallon said. SYRIAN SHADOW Others NATO allies joined the four battle groups led by the United States, Germany, Britain and Canada to go to Poland, Lithuania, Estonia and Latvia. Canada said it was sending 450 troops to Latvia, joined by 140 military personnel from Italy. Germany said it was sending between 400 and 600 troops to Lithuania, with additional forces from the Netherlands, Norway, Belgium, Croatia and Luxembourg. Stoltenberg said allies’ commitments would be “a clear demonstration of our transatlantic bond.” Diplomats said it would also send a message to Republican presidential nominee Donald Trump, who has complained that European allies do not pay their way in the alliance. For the Kremlin, the U.S.-led alliance’s plans are already too much given Russia’s grievances at NATO’s expansion eastwards, although Stoltenberg denied going too far. But NATO’s troop announcements in the Baltic states and Poland were partly overshadowed by the dispute about whether Spain should refuel the Russian warships, which was later resolved by Moscow’s decision to withdraw its request. NATO’s tensions with Russia have been building since Crimea and the West’s decision to impose retaliatory sanctions. But the breakdown of a U.S-Russia brokered ceasefire in Syria on . 3, followed by U.S. accusations that Russia has used cyber attacks to disrupt the presidential election, have signaled a worsening of ties. Even before the break down of the Syrian ceasefire, Russian President Vladimir Putin suspended a treaty with Washington on cleaning up weapons-grade plutonium, signaling he was willing to use nuclear disarmament as a new bargaining chip in disputes with the United States over Ukraine and Syria. Additional reporting by Sabine Siebold; Editing by Tom Heneghan",False
103,IT’S TRUE: Someone IS Trying To Intimidate Voters At The Polls (VIDEO),"DAILY CALLER   330,000 Russian troops amassing along European borders. NATO will contribute a 4,000-strong force to bolster the defenses of its members in the Baltic states and eastern Europe. Four battle groups will be created out of forces by early next year. The battle groups will be bolstered by a 40,000-strong reaction force, and various reinforcements as needed. The plan is the fulfillment of a promise to increase the defenses of former Soviet-bloc members under threat from Russian aggression. “This month alone, Russia is deploying nuclear-capable Iskander missiles to Kaliningrad and suspending a weapons-grade plutonium agreement with the United States,” said Stoltenberg Wednesday while attending a meeting of NATO defense ministers in Brussels, Belgium. The deployment of the missiles to Kaliningrad, a small Russian satellite territory located between Poland and Lithuania, puts Poland and the Baltic states directly in Russia’s sights. U.S. Secretary of Defense Ash Carter announced a battalion of 900 “battle-ready” soldiers will be deployed to eastern Poland as part of the new commitment. British Defense Secretary Michael Fallon said his country will be sending a battalion of 800 soldiers to Estonia, in addition to a contingent of Typhoon fighter aircraft to Romania. Canada plans to send 450 troops to Latvia, backed by 140 Italians. Germany will contribute 400 to 600 troops to Lithuania. Russia steadily built up its military presence on the European border for several months. Russian Defense Minister Sergey Shoigu announced a plan to recruit 30,000 additional forces to be stationed on Russia’s eastern flank in May, followed by the deployment of the Iskander missiles to Kaliningrad in early ober. The massive military build-up represents one of the largest since the Cold War, and comes at a time when tensions between the West and Moscow at are dangerously tense. Send tips to [email protected] .",False
104,Trump Suffers Bizarre Memory Disorder: Says He Always Opposed Obamacare (VIDEO),"Reuters Donald Trump’s Hollywood Walk of Fame star vandalized on video 10/27/2016 REUTERS Donald Trump’s star on the Hollywood Walk of Fame was defaced by a vandal wielding a sledgehammer and a pick-axe on Wednesday in an act captured on video, police said. Los Angeles police expect to arrest someone for the vandalism, which left Trump’s name scratched out of the star, the emblem in the middle dislodged and chips missing. A video posted at Deadline.com, a Hollywood media industry website, showed a man wearing a hard-hat and reflective vest swinging a sledgehammer and pick-axe in the pre-dawn darkness. The area had been cordoned off with traffic barriers and cones, giving it the appearance of a legitimate work site. The Republican presidential nominee, real estate developer and reality TV star has faced several large protests during his campaign appearances in California, where polls show him far behind Democratic presidential nominee Hillary Clinton. The former host of the NBC show “The Apprentice,” Trump received his Walk of Fame star in 2007. A spokeswoman for Trump could not be reached for comment. Los Angeles police spokeswoman Liliana Preciado at the scene confirmed investigators have video capturing the vandalism attack and she said police expected to arrest whoever was responsible. Los Angeles-based City News Service reported a man identifying himself as James Lambert Otis said he damaged the installation “to make a point.” City News reported the man said he had family members who were victims of sexual assault and had intended to remove the star, which he was unable to do, and auction it off to benefit women who have alleged Trump groped them. Trump has denied the allegations. Otis could not be reached for comment on the report. Trump drew widespread condemnations from voters and a number of Republican elected officials after a 2005 video emerged in which he was heard talking on an open microphone about groping women and trying to seduce a married woman. His star on the Walk of Fame was previously targeted. In the summer, a street artist erected a tiny wall around the star, complete with miniature American flags and barbed wire. The art piece, which was later removed, made light of Trump’s campaign pledge to build a wall along the U.S. border with Mexico. The Hollywood Chamber of Commerce administers the hundreds of star plaques on sidewalks in the Los Angeles neighborhood. They are purchased for $30,000 each. Leron Gubler, president and CEO of the chamber, said in a statement the star would be covered for several days during repairs.",False
105,Pussy Riot Released The Perfect Nasty Woman’s Answer To Trump (VIDEO),"New Las Vegas Casino ONLY for Chinese Gamblers 10/27/2016 LOS ANGELES TIMES Casino operators know there are no gamblers quite like the Chinese. With their affinity for baccarat, the most lucrative game in Las Vegas, Chinese gamblers have long commanded special treatment — be it with private Chinese gaming salons, Lunar New Year festivities or performances from pop stars flown in from Hong Kong and Taiwan. No one in Las Vegas, however, has built a casino and hotel strictly for Chinese visitors until now. The Lucky Dragon Hotel & Casino is billing itself as Las Vegas’ first Asian-themed resort, funded in large part by Chinese investors. The property, set to open Dec. 3 with a traditional lion dance, will offer bilingual staff and signage, a luxury tea bar and a host of restaurants with food that wouldn’t look or taste out of place in Guangzhou or Shanghai. “No General Tso’s or egg rolls here,” said David Jacoby, chief operating officer for the resort, which left no Chinese superstition unturned. The rose-colored resort’s front entrance is designed in a dragon motif. A feng shui master blessed its kitchens. The main bar is eight-sided for good fortune. And it’s hard to find a No. 4 on the property. The unlucky digit is absent from room numbers and the phone directory. The nine-story hotel even skips a fourth floor. “This place is heavily feng shui’ed” Jacoby said. With all that attention to detail, you’d think Lucky Dragon’s brain trust was born in Beijing. But the idea behind the 203-room boutique resort off the northern end of the Las Vegas Strip was largely conceived by an American veteran gaming executive, Bill Weidner, the former president and chief operating officer of Las Vegas Sands Corp. Weidner, an advisor to Lucky Dragon, is no neophyte to the Chinese market. He worked with some of China’s most powerful government figures to lead Sands’ expansion into Macau when the former Portuguese colony relaxed its monopoly on gaming licenses in 2002. Macau now generates nearly five times the gambling revenue of the Las Vegas Strip, forever changing the fortunes of the global casino industry. Weidner was also involved in the development of the $5.5-billion Marina Bay Sands in Singapore before leaving the company in a bitter dispute in 2009. Weidner and Jacoby know major Las Vegas gaming resorts like the Sands’ Venetian, MGM or Wynn already cater to China’s high rollers with VIP parlors and relationships forged in Macau. Lucky Dragon, though tiny compared with those properties, addresses what they see as a gap in the market: middle-class Chinese gamblers, Chinese Americans as well as the broader Asian American community. “Let them fight over the 1% and let us fight over the remaining 99%,” said Jacoby, who previously worked for Weidner’s firm, Global Gaming Asset Management, opening a casino resort in the Philippines. That pool of Chinese gamers will almost certainly grow. On Dec. 2, Hainan Airlines will fly the first direct flights from China to Las Vegas’s McCarran International Airport Lucky Dragon guests are confirmed to be on that flight, Jacoby said. Already, a record 206,743 visitors from China traveled to Las Vegas last year, nearly double the number in 2010, according to the Las Vegas Convention and Visitors Authority. Meanwhile, ground was broken on another Asian-themed resort, this one much bigger than Lucky Dragon. Resorts World, a Malaysian hospitality and casino giant with decades of Asian gaming experience, is spending up to $4 billion for a 3,200-room property on the North Strip that will feature Chinese architecture such as an ersatz Great Wall. It’s slated to open in 2019. Plans are also underway to build a $2-billion resort on the Strip called Alon Las Vegas. The project is owned by Australia’s Crown Resort, who count Chinese gamers as a major source of business. “It’s going to be even more of a competitive market,” said John DeCree, an analyst at Union Gaming in Las Vegas. “Everyone’s coming for the same customer. It’s going to be a challenge.” With 203 rooms, the hotel is small compared with many on the Strip. But with five restaurants, it offers more dining options than many its size. Isaac Brekken / For The Times Competition could also be fierce for Chinese high rollers, whose gambling activity has been curtailed by a slowing Chinese economy and an anti-corruption campaign at home that, until recently, sent Macau gambling revenues into a two-year slump. Las Vegas isn’t immune to those headwinds. After years of explosive growth, casinos on the Strip experienced a decline in the amount of money bet on baccarat to about $10 billion in 2015. That’s nearly $2 billion less than 2014, according to the Nevada Gaming Control Board. The casino industry uses the card game as a proxy for Chinese gambling activity because of its massive popularity within the culture. That’s both for practical and superstitious reasons. Baccarat has the best statistical odds of beating the house compared with other games. And as a game of chance over skill, baccarat also plays into Chinese fatalistic attitudes toward luck. “The vast majority of baccarat play comes from the Asian market,” said Jacoby of Lucky Dragon. Jacoby’s casino will offer seven VIP baccarat tables on a second-floor terrace with access to a vast menu of authentic Chinese food. In addition to live seafood flown in from all over the world, the property will serve staples like congee, wonton noodles and dim sum. Food is expected to be a big draw because Chinese vacationers overwhelmingly prefer their native cuisine over others. Las Vegas has a number of well-regarded Chinese restaurants such as Ping Pang Pong at Gold Coast Hotel & Casino, China MaMa in Chinatown and an outpost of Chengdu Taste, the San Gabriel Valley stalwart for Sichuan cuisine. High-end Chinese food is also served at high-roller rooms such as the Venetian’s Paiza Club. No casino, however, boasts the concentration of Chinese restaurants that Lucky Dragon will, with five altogether. The hope is Chinese tourists staying at other properties will choose to eat — and gamble — at Lucky Dragon when they venture off the Strip. The emphasis on food means Lucky Dragon’s owners can eschew things that aren’t particularly important to Chinese tourists, like a whiskey bar or nightclub. And because Chinese tourists often don’t like to sunbathe, Lucky Dragon’s pool isn’t much bigger than the backyard variety. Jacoby says his competitors on the Strip offer Chinese gamers a diluted experience by operating a handful of Chinese restaurants and parlors in mega-casinos that have to serve all manner of people, not just Chinese. By comparison, visitors to Lucky Dragon can start conversing in Mandarin with staff as soon as they walk in, he said. “We’re trying to take [the Asian gaming experience] and bring that front and center instead of hiding the most valuable customer in a segregated portion of a large building,” Jacoby said. Though Lucky Dragon will rely heavily on Asian American customers at first, its funding was largely drawn from mainland Chinese investors through the federal EB-5 visa program. The visa allows foreigners and their immediate family to gain permanent U.S. residency in exchange for a minimum investment of $500,000 that also creates American jobs. Rather than focusing on bars and nightclubs, the casino is prioritizing dining options. That includes a tea room, still under construction. Isaac Brekken / For The Times Chinese investors have dominated the program nationwide, accounting for 80% of applicants awaiting EB-5 visas. Though occasionally subject to fraud, the program has successfully funded a handful of mixed-used projects in New York, the JW Marriott hotel at L.A. Live and the SLS Hotel & Casino across from Lucky Dragon. Jacoby declined to say how many Chinese investors are involved in Lucky Dragon, which is expected to employ 800 people. Jacoby also declined to disclose how much the project cost, adding that earlier media reports pegging the price tag at about $370 million were inaccurate. The company hit a snag last year when it unsuccessfully sought tax subsidies from the city. But financial commitments from Weidner’s family and others put the project back on track. Lucky Dragon isn’t the first Las Vegas resort to target a specific demographic. The Hard Rock Hotel & Casino and the Palms Casino Resort opened years ago catering to young partygoers and clubbers before eventually being overshadowed by larger competitors on the Strip such as the MGM Grand and the Cosmopolitan. Lucky Dragon’s early backers even considered building an LGBT resort before settling on their current strategy, one they say will live and die on being able to deliver an authentic Chinese gambling experience. “We set out trying to put together a place that would stand alone in Shanghai if you dropped it off down there today,” Jacoby said. “We didn’t want to [have] just gongs, Asian tapestries and caricature-stuff like that.”",False
106,Was This An Alien Contact? Scientists Think So – NOT SATIRE (VIDEO),"World wildlife ‘falls by 58% in 40 years’ 10/27/2016 BBC NEWS Global wildlife populations have fallen by 58% since 1970, a report says. The Living Planet assessment, by the Zoological Society of London ZSL and WWF, suggests that if the trend continues that decline could reach two-thirds among vertebrates by 2020. The figures suggest that animals living in lakes, rivers and wetlands are suffering the biggest losses. Human activity, including habitat loss, wildlife trade, pollution and climate change contributed to the declines. Dr Mike Barrett. head of science and policy at WWF, said: “It’s pretty clear under ‘business as usual’ we will see continued declines in these wildlife populations. But I think now we’ve reached a point where there isn’t really any excuse to let this carry on. “We know what the causes are and we know the scale of the impact that humans are having on nature and on wildlife populations – it really is now down to us to act.” However the methodology of the report has been criticised. Image copyright CARLOS DREWS / WWF Image caption The report looked at data collected on 3,700 species of vertebrates over the last 40 years The Living Planet Report is published every two years and aims to provide an assessment of the state of the world’s wildlife. For freshwater species alone, the decline stands at 81% since 1970 Dr Mike Barrett, WWF This analysis looked at 3,700 different species of birds, fish, mammals, amphibians and reptiles – about 6% of the total number of vertebrate species in the world. The team collected data from peer-reviewed studies, government statistics and surveys collated by conservation groups and NGOs. Any species with population data going back to 1970, with two or more time points to show trends was included in the study. The researchers then analysed how the population sizes had changed over time. Some of this information was weighted to take into account the groups of animals that had a great deal of data there are many records on Arctic and near Arctic birds, for example or very little data tropical amphibians, for example. The report authors said this was to make sure a surplus of information about declines in some animals did not skew the overall picture. The last report, published in 2014, estimated that the world’s wildlife populations had halved over the last 40 years. This assessment suggests that the trend has continued: since 1970, populations have declined by an average of 58%. Dr Barrett said some groups of animals had fared worse than others. “We do see particularly strong declines in the freshwater environment – for freshwater species alone, the decline stands at 81% since 1970. This is related to the way water is used and taken out of fresh water systems, and also the fragmentation of freshwater systems through dam building, for example.” It also highlighted other species, such as African elephants , which have suffered huge declines in recent years with the increase in poaching, and sharks, which are threatened by overfishing. If pressures – overexploitation, illegal wildlife trade for example – increase or worsen, then that trend may be worse Dr Robin Freeman, ZSL The researchers conclude that vertebrate populations are declining by an average of 2% each year, and warn that if nothing is done, wildlife populations could fall by 67% below 1970 levels by the end of the decade. Dr Robin Freeman, head of ZSL’s Indicators & Assessments Unit, said: “But that’s assuming things continue as we expect. If pressures – overexploitation, illegal wildlife trade, for example – increase or worsen, then that trend may be worse. “But one of the things I think is most important about these stats, these trends are declines in the number of animals in wildlife populations – they are not extinctions. By and large they are not vanishing, and that presents us with an opportunity to do something about it.” Image copyright SCOTT DICKERSON Image caption There are still many gaps in our knowledge of the world’s vertebrates However, Living Planet reports have drawn some criticisms. There are some numbers [in the report] that are sensible, but there are some numbers that are very very sketchy Stuart Pimm, Duke University Stuart Pimm, professor of conservation ecology at Duke University in the United States, said that while wildlife was in decline, there were too many gaps in the data to boil population loss down to a single figure. “There are some numbers [in the report] that are sensible, but there are some numbers that are very, very sketchy,” he told BBC News. “For example, if you look at where the data comes from, not surprisingly, it is massively skewed towards western Europe. “When you go elsewhere, not only do the data become far fewer, but in practice they become much, much sketchier… there is almost nothing from South America, from tropical Africa, there is not much from the tropics, period. Any time you are trying to mix stuff like that, it is is very very hard to know what the numbers mean. “They’re trying to pull this stuff in a blender and spew out a single number…. It’s flawed.” But Dr Freeman said the team had taken the best data possible from around the world. “It’s completely true that in some regions and in some groups, like tropical amphibians for example, we do have a lack of data. But that’s because there is a lack of data. “We’re confident that the method we are using is the best method to present an overall estimate of population decline. “It’s entirely possible that species that aren’t being monitored as effectively may be doing much worse – but I’d be very surprised if they were doing much better than we observed. “",False
107,Bill Clinton Gives The Rundown on Obamacare We Have Been Looking For (VIDEO),"Opinion: Economics is a Form of Brain Damage 10/27/2016 UPLIFT CONNECT Economics is Not a Science and is Not Based in the Real World In today’s world, economics is king. Everyone’s talking money and economy, yet none of it is actually even real. Award winning scientist, author, environmental activist, broadcaster, and geneticist, David Suzuki, gives us the thought provoking truth about economics. “Economics is not a science – it doesn’t even include the earth in its equations. Economics is not based in anything like the real world.” “Money now grows faster than the real world and economics is so fundamentally disconnected from the real world that it is destructive.” Here David Suzuki explains how conventional economics is a form of brain damage.",False
108,"NC Trump Supporter Hangs Clinton In Effigy At Rally, Says She Deserves Prison (VIDEO)","Computers that can read your MIND and convert your thoughts 10/27/2016 THE DAILY MAIL Voice-recognition technology can be useful for dictating text when you have no way of typing. But computers could soon be able to decode your thoughts into actual speech or written words, without you even saying a word. This kind of technology sounds like science fiction, but there are a variety of ways scientists are edging towards making it a reality, according to a new review. Computers that can read our minds might enhance the capabilities of already existing speech interfaces with devices, like Siri and Ok Google. But it could be even more important for those with speech difficulties, and even more so for patients who lack any speech or motor function at all. ‘So instead of saying “Siri, what is the weather like today” or “Ok Google, where can I go for lunch?” I just imagine saying these things,’ said Christian Herff, author of a review recently published in the journal Frontiers in Human Neuroscience . Reading someone’s thoughts might still belong to the realms of science fiction, but scientists are already decoding speech from signals generated in our brains when we speak or listen to someone talking. In the new study, Mr Herff and co-author Dr Tanja Schultz, both from the Karlsruhe Institute of Technology, compared the pros and cons of using various brain imaging techniques to take neural signals from the brain and decode them to text. There are a variety of technologies out there, the authors said, including functional MRI and near infrared imaging that detect neural signals based on the metabolic activity of neurons. Another method can detect electromagnetic activity of neurons responding to speech. But there was one method in particular, called electrocorticography, which stood out in the new review, the authors said. This technique uses a brain-to-text system. demonstrated on epilepsy patients who already had electrode grids implanted for treatment of their condition. The patients read out texts presented on a screen in front of them while their brain activity was recorded. This formed the basis of a database of patterns of neural signals that could now be matched to speech elements or ‘phones’. When the researchers included language and dictionary models in their algorithms, they were able to decode neural signals to text with a high degree of accuracy. There are a variety of technologies out there, the authors said, including functional MRI stock image pictured and near infrared imaging that detect neural signals based on the metabolic activity of neurons COULD HACKERS GET INSIDE YOUR BRAIN? Experts at the University of Washington have revealed how hackers could inserting images into dodgy apps and recording our brain’s unintentional reaction using brain-computer interfaces. For example, when playing a video game users may see logos of familiar brands pop-up on the screen that just vanish. Hackers put those images in the game and they were recording your ‘brain’s unintentional response to them’ using a BCI, which can be a wearable device that monitors stress levels or a cap covered in electrodes. This technology could one day be used by advertisers to gather more information about their customers. Also, police officers and government officials could use this method to convict criminals or as a ‘remote lie detector test’. ‘For the first time, we could show that brain activity can be decoded specifically enough to use ASR automated speech recognition technology on brain signals,’ said Mr Herff. ‘However, the current need for implanted electrodes renders it far from usable in day-to-day life.’ To go from here to a functioning thought-detection device will still require some work. ‘A first milestone would be to actually decode imagined phrases from brain activity, but a lot of technical issues need to be solved for that,’ said Herff. Earlier this year researchers at the University of Rochester revealed a computer program that searches for the brain activity related to certain words and then use this to predict a sentence being thought, even it hasn’t seen it before. They said the system is able to get the predictions right around 70 per cent of the time. Dr Andrew Anderson, a research fellow at the University of Rochester who led the study, said the technology could be used to help people who have suffered from a stroke to communicate. The researchers, whose study was published in the journal Cerebral Cortex, used brain scans taken with functional magnetic resonance imaging from 14 participants as they silently read 240 unique sentences.",False
109,The Yale Record Just Published The BEST Non-Endorsement Of A Candidate EVER!,"Netflix Ceo: TV’s Future includes Hallucination Pills 10/27/2016 INDEPENDENT The future of TV might everyone taking hallucinogenic drugs, according to the head of Netflix. The threats to the streaming TV company might not be Amazon or other streaming services, but instead “pharmacological” ways of entertaining people, Reed Hastings has said. And just as films and TV shows are a supposedly improved version of other entertainments, those same things might eventually become defunct, he said. In the same way that the cinema and TV screen made “the opera and the novel” much smaller, something else might be on the way to do the same thing, the Netflix boss said at a Wall Street Journal event. Those challenges could come from anywhere, he said. They might not be another form of screen: “Is it VR, is it gaming, is it pharmacological?” Mr Hastings asked the event. He went on to say that it might be possible that in the coming years someone will develop a drug that will make people get the same experiences that at the moment come from streaming services like Netflix. Apparently making reference to The Matrix, he said that we might be able to take one pill to escape into a hallucination and then another to come back. “In twenty or fifty years, taking a personalized blue pill you just hallucinate in an entertaining way and then a white pill brings you back to normality is perfectly viable,” Mr Hastings said. “And if the source of human entertainment in thirty or forty years is pharmacological we’ll be in real trouble.” His references to The Matrix – and to being in “trouble” – recall arguments that have recently been made by tech billionaires including Elon Musk and Sam Altman. Both have suggested that it might be possible that we are part of a simulated universe – something that they said might be part of a virtual reality world, but could just as easily be the result of a drug-induced hallucination. Mr Hastings didn’t indicate whether or not Netflix would look to make such drugs itself, or how it would fend off any companies that did. But it does sound a little like something out Black Mirror, which Netflix is showing the new season of at the moment.",False
